,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_REBS,BOX_OUT_PLAYER_TEAM_REBS,season_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,stl_old,blk_old,TO,PF,PTS,PLUS_MINUS,seconds,games_played,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,team_blocks,team_steals,blocks_against,steals_against,team_turnovers,team_fouls,turnovers_against,fouls_against,team_pts,team_fg_pct,team_ft_pct,team_fg3_pct,team_ast,team_reb,away_pts,away_fg_pct,away_ft_pct,away_fg3_pct,away_ast,away_reb
10,0.08,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.542372881355932,5.338983050847458,0.44118644067796614,0.0,0.01694915254237288,0.0,0.8813559322033898,1.0508474576271187,0.3243050847457627,1.271186440677966,3.288135593220339,4.559322033898305,0.5254237288135594,0.3220338983050847,0.6101694915254238,0.9152542372881356,2.2711864406779663,5.966101694915254,-1.1016949152542372,875.3050847457627,59,28.0,86.0,248.0,4.170731707317073,7.719512195121951,5.158536585365853,7.341463414634147,13.036585365853659,20.890243902439025,13.207317073170731,19.878048780487806,102.71951219512195,0.44892682926829264,0.7792560975609756,0.3576341463414634,22.170731707317074,42.609756097560975,106.51219512195122,0.4692682926829268,0.7875609756097561,0.3691829268292683,23.158536585365855,44.41463414634146
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3.8395061728395063,8.37037037037037,0.43824691358024687,1.382716049382716,3.5185185185185186,0.38924691358024693,1.2098765432098766,1.3950617283950617,0.4328148148148148,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.2222222222222223,0.7777777777777778,0.19753086419753085,0.7901234567901234,2.3703703703703702,10.271604938271604,0.5185185185185185,1559.2592592592594,81,24.0,78.0,210.0,4.634146341463414,6.853658536585366,5.170731707317073,7.682926829268292,14.073170731707316,21.73170731707317,12.78048780487805,19.475609756097562,105.14634146341463,0.4509146341463415,0.7517439024390244,0.36885365853658536,21.317073170731707,45.48780487804878,104.3170731707317,0.454390243902439,0.7376463414634147,0.36979268292682926,21.585365853658537,43.69512195121951
12,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1.8082191780821917,3.493150684931507,0.4516027397260274,0.2328767123287671,0.821917808219178,0.15295890410958904,0.6027397260273972,0.9041095890410958,0.2478904109589041,0.821917808219178,2.5342465753424657,3.356164383561644,0.9863013698630136,0.863013698630137,0.1780821917808219,0.7534246575342466,2.315068493150685,4.4520547945205475,-2.671232876712329,1341.4383561643835,73,29.0,78.0,225.0,4.170731707317073,7.719512195121951,5.158536585365853,7.341463414634147,13.036585365853659,20.890243902439025,13.207317073170731,19.878048780487806,102.71951219512195,0.44892682926829264,0.7792560975609756,0.3576341463414634,22.170731707317074,42.609756097560975,106.51219512195122,0.4692682926829268,0.7875609756097561,0.3691829268292683,23.158536585365855,44.41463414634146
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3.151898734177215,5.3924050632911396,0.5678860759493671,0.12658227848101267,0.5443037974683544,0.08121518987341772,0.8734177215189873,1.5316455696202531,0.339873417721519,2.2531645569620253,4.139240506329114,6.3924050632911396,1.7468354430379747,0.6582278481012658,1.0506329113924051,1.1898734177215189,2.7088607594936707,7.30379746835443,1.7468354430379747,1367.26582278481,79,29.0,81.0,240.0,4.2439024390243905,9.170731707317072,5.487804878048781,7.585365853658536,13.463414634146341,21.902439024390244,15.792682926829269,20.951219512195124,105.71951219512195,0.4401341463414634,0.7886951219512195,0.33530487804878045,24.158536585365855,44.91463414634146,102.51219512195122,0.44221951219512196,0.7608536585365854,0.32992682926829264,20.914634146341463,45.97560975609756
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6.814814814814815,13.08641975308642,0.5306913580246914,0.024691358024691357,0.07407407407407407,0.024691358024691357,2.567901234567901,7.234567901234568,0.34271604938271605,4.8765432098765435,9.91358024691358,14.790123456790123,0.8271604938271605,1.4691358024691359,1.382716049382716,1.9135802469135803,3.0246913580246915,16.22222222222222,1.5679012345679013,1974.4444444444443,81,22.0,83.0,279.0,3.707317073170732,6.987804878048781,4.463414634146342,7.109756097560975,12.963414634146341,18.98780487804878,12.914634146341463,21.621951219512194,101.96341463414635,0.4403658536585366,0.675170731707317,0.34379268292682924,19.4390243902439,46.31707317073171,101.35365853658537,0.4623414634146341,0.7835975609756097,0.36054878048780487,21.536585365853657,42.53658536585366
15,0.05,0.0,0.05,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.707692307692308,5.661538461538462,0.4591692307692308,0.8307692307692308,2.3692307692307693,0.3010307692307692,0.7846153846153846,1.2769230769230768,0.2708923076923077,0.8,3.246153846153846,4.046153846153846,3.3692307692307693,1.123076923076923,0.2923076923076923,1.2153846153846153,1.5692307692307692,7.030769230769231,7.030769230769231,1598.446153846154,65,32.0,78.0,215.0,6.073170731707317,8.402439024390244,4.097560975609756,8.658536585365853,14.865853658536585,20.74390243902439,13.78048780487805,19.841463414634145,114.89024390243902,0.48847560975609755,0.7678414634146341,0.41423170731707315,28.9390243902439,46.19512195121951,104.13414634146342,0.43528048780487805,0.7556707317073171,0.32551219512195123,22.23170731707317,43.890243902439025
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1.9428571428571428,3.914285714285714,0.5053285714285713,0.45714285714285713,1.4714285714285715,0.24664285714285716,0.4714285714285714,0.7714285714285715,0.22024285714285713,1.1285714285714286,2.4571428571428573,3.585714285714286,0.6714285714285714,0.7571428571428571,0.6,0.5,1.9,4.814285714285714,3.7142857142857144,1331.442857142857,70,24.0,79.0,210.0,5.939024390243903,7.353658536585366,4.548780487804878,8.768292682926829,15.475609756097562,20.621951219512194,12.524390243902438,20.158536585365855,110.21951219512195,0.4767682926829268,0.7862926829268293,0.35,22.963414634146343,48.6219512195122,102.9390243902439,0.4383170731707317,0.7615853658536585,0.3426951219512195,21.548780487804876,40.19512195121951
17,0.05,0.1,0.1,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2017,7.333333333333333,15.975308641975309,0.4569382716049383,0.7037037037037037,2.345679012345679,0.24353086419753087,5.308641975308642,6.9753086419753085,0.7357283950617284,1.2962962962962963,2.2962962962962963,3.5925925925925926,2.0246913580246915,0.9629629629629629,0.5679012345679012,2.246913580246914,2.037037037037037,20.679012345679013,-0.8271604938271605,2107.1234567901233,81,21.0,80.0,199.0,4.573170731707317,8.0,5.2073170731707314,7.780487804878049,14.353658536585366,20.682926829268293,14.231707317073171,21.5609756097561,102.41463414634147,0.4649268292682927,0.7951341463414635,0.3355121951219512,23.365853658536587,41.5609756097561,105.95121951219512,0.4715487804878049,0.7601829268292684,0.35610975609756096,22.646341463414632,41.890243902439025
18,0.15,0.1,0.02,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2017,9.180327868852459,18.62295081967213,0.48518032786885246,0.5737704918032787,1.7704918032786885,0.24949180327868853,5.344262295081967,7.049180327868853,0.6997377049180328,2.1311475409836067,8.147540983606557,10.278688524590164,1.901639344262295,1.278688524590164,2.0491803278688523,1.9836065573770492,2.4262295081967213,24.278688524590162,-3.278688524590164,2128.8360655737706,61,23.0,82.0,253.0,4.170731707317073,7.719512195121951,5.158536585365853,7.341463414634147,13.036585365853659,20.890243902439025,13.207317073170731,19.878048780487806,102.71951219512195,0.44892682926829264,0.7792560975609756,0.3576341463414634,22.170731707317074,42.609756097560975,106.51219512195122,0.4692682926829268,0.7875609756097561,0.3691829268292683,23.158536585365855,44.41463414634146
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1.7777777777777777,4.611111111111111,0.35050000000000003,1.3611111111111112,3.7777777777777777,0.30922222222222223,0.4027777777777778,0.6527777777777778,0.16897222222222222,0.5416666666666666,2.638888888888889,3.1805555555555554,0.7222222222222222,0.3611111111111111,0.2222222222222222,0.3888888888888889,1.1944444444444444,5.319444444444445,0.1111111111111111,1117.1805555555557,72,31.0,80.0,240.0,3.707317073170732,6.987804878048781,4.463414634146342,7.109756097560975,12.963414634146341,18.98780487804878,12.914634146341463,21.621951219512194,101.96341463414635,0.4403658536585366,0.675170731707317,0.34379268292682924,19.4390243902439,46.31707317073171,101.35365853658537,0.4623414634146341,0.7835975609756097,0.36054878048780487,21.536585365853657,42.53658536585366
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.3950617283950617,4.7407407407407405,0.4823703703703704,0.0,0.024691358024691357,0.0,1.5555555555555556,2.037037037037037,0.4661358024691358,1.728395061728395,3.0123456790123457,4.7407407407407405,0.6296296296296297,0.25925925925925924,0.6419753086419753,0.8271604938271605,1.8641975308641976,6.345679012345679,-0.691358024691358,913.320987654321,81,29.0,82.0,260.0,3.707317073170732,6.987804878048781,4.463414634146342,7.109756097560975,12.963414634146341,18.98780487804878,12.914634146341463,21.621951219512194,101.96341463414635,0.4403658536585366,0.675170731707317,0.34379268292682924,19.4390243902439,46.31707317073171,101.35365853658537,0.4623414634146341,0.7835975609756097,0.36054878048780487,21.536585365853657,42.53658536585366
21,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,4.985915492957746,11.253521126760564,0.4254929577464789,1.2816901408450705,3.352112676056338,0.3727464788732394,1.5492957746478873,1.8450704225352113,0.5241408450704225,0.323943661971831,3.4225352112676055,3.7464788732394365,2.028169014084507,0.352112676056338,0.14084507042253522,1.1549295774647887,2.0,12.80281690140845,-2.1267605633802815,2003.619718309859,71,30.0,77.0,210.0,5.682926829268292,5.695121951219512,4.182926829268292,7.182926829268292,12.658536585365853,19.70731707317073,10.78048780487805,18.536585365853657,98.35365853658537,0.44009756097560976,0.8104024390243902,0.3429634146341463,20.51219512195122,44.36585365853659,101.08536585365853,0.44357317073170727,0.7572804878048781,0.33696341463414636,20.76829268292683,44.18292682926829
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3.373134328358209,7.701492537313433,0.415955223880597,0.9253731343283582,2.7611940298507465,0.26431343283582087,1.1791044776119404,1.7313432835820894,0.4487462686567164,0.3283582089552239,1.6119402985074627,1.9402985074626866,1.4776119402985075,0.7164179104477612,0.13432835820895522,0.9104477611940298,2.044776119402985,8.850746268656716,-2.417910447761194,1310.8955223880596,67,23.0,76.0,200.0,5.609756097560975,8.646341463414634,3.158536585365854,7.109756097560975,12.390243902439025,21.29268292682927,14.682926829268293,22.463414634146343,104.5,0.4662073170731707,0.7067682926829268,0.36517073170731706,22.841463414634145,42.048780487804876,100.21951219512195,0.4352439024390244,0.7490487804878049,0.3346219512195122,21.21951219512195,46.69512195121951
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6.0,13.407894736842104,0.4403684210526315,1.9342105263157894,5.355263157894737,0.33210526315789474,1.263157894736842,1.618421052631579,0.459,0.631578947368421,2.263157894736842,2.8947368421052633,2.0789473684210527,1.5394736842105263,0.25,1.4342105263157894,2.1578947368421053,15.197368421052632,2.8289473684210527,2002.2105263157894,76,25.0,74.0,180.0,4.2439024390243905,9.170731707317072,5.487804878048781,7.585365853658536,13.463414634146341,21.902439024390244,15.792682926829269,20.951219512195124,105.71951219512195,0.4401341463414634,0.7886951219512195,0.33530487804878045,24.158536585365855,44.91463414634146,102.51219512195122,0.44221951219512196,0.7608536585365854,0.32992682926829264,20.914634146341463,45.97560975609756
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.8676470588235294,6.6911764705882355,0.4276029411764706,0.9852941176470589,2.7205882352941178,0.3017058823529412,1.088235294117647,1.5147058823529411,0.39094117647058824,0.5,1.6764705882352942,2.176470588235294,1.161764705882353,0.7647058823529411,0.14705882352941177,1.4558823529411764,2.0588235294117645,7.8088235294117645,0.3235294117647059,1273.0588235294117,68,23.0,77.0,195.0,4.487804878048781,8.939024390243903,5.329268292682927,8.804878048780488,15.536585365853659,20.4390243902439,15.609756097560975,21.951219512195124,106.58536585365853,0.4646951219512195,0.7194024390243903,0.36029268292682926,24.5,44.24390243902439,109.0609756097561,0.4641341463414634,0.7663414634146342,0.3655609756097561,24.21951219512195,45.01219512195122
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1.9024390243902438,3.5121951219512195,0.5184878048780488,0.0,0.012195121951219513,0.0,1.7317073170731707,2.7560975609756095,0.45007317073170733,2.2195121951219514,5.7682926829268295,7.987804878048781,0.35365853658536583,0.23170731707317074,1.6219512195121952,0.8658536585365854,2.7439024390243905,5.536585365853658,1.024390243902439,1322.841463414634,82,23.0,81.0,245.0,5.475609756097561,7.7560975609756095,5.390243902439025,6.512195121951219,12.121951219512194,19.634146341463413,12.829268292682928,21.963414634146343,102.70731707317073,0.4526219512195122,0.7785121951219512,0.3662560975609756,18.73170731707317,43.41463414634146,98.20731707317073,0.4455731707317073,0.7515243902439024,0.37253658536585366,21.71951219512195,40.76829268292683
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,8.6,17.228571428571428,0.4849428571428571,0.17142857142857143,0.5142857142857142,0.12380000000000001,4.0285714285714285,5.542857142857143,0.7152857142857143,1.457142857142857,6.942857142857143,8.4,4.857142857142857,0.8,0.4857142857142857,2.3714285714285714,2.7142857142857144,21.4,5.114285714285714,2006.2,35,27.0,82.0,251.0,5.609756097560975,8.646341463414634,3.158536585365854,7.109756097560975,12.390243902439025,21.29268292682927,14.682926829268293,22.463414634146343,104.5,0.4662073170731707,0.7067682926829268,0.36517073170731706,22.841463414634145,42.048780487804876,100.21951219512195,0.4352439024390244,0.7490487804878049,0.3346219512195122,21.21951219512195,46.69512195121951
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1.9444444444444444,3.2222222222222223,0.4347962962962963,0.0,0.0,0.0,1.6111111111111112,2.111111111111111,0.4548888888888889,1.3518518518518519,2.240740740740741,3.5925925925925926,0.3888888888888889,0.2222222222222222,0.42592592592592593,0.5370370370370371,1.0,5.5,1.0,564.2037037037037,54,27.0,87.0,290.0,5.914634146341464,8.25609756097561,3.8658536585365852,7.219512195121951,12.536585365853659,17.475609756097562,14.292682926829269,19.475609756097562,103.53658536585365,0.48474390243902443,0.8077926829268294,0.37969512195121946,24.51219512195122,43.91463414634146,92.90243902439025,0.437670731707317,0.7673048780487804,0.32712195121951215,20.817073170731707,40.52439024390244
28,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,3.0,7.032258064516129,0.3929193548387097,0.25806451612903225,0.8387096774193549,0.1666774193548387,0.7741935483870968,1.064516129032258,0.33603225806451614,1.9838709677419355,3.4516129032258065,5.435483870967742,0.8387096774193549,0.4032258064516129,0.3548387096774194,0.8709677419354839,1.6129032258064515,7.032258064516129,-2.870967741935484,1066.5645161290322,62,21.0,83.0,230.0,5.7317073170731705,6.036585365853658,5.670731707317073,7.987804878048781,13.329268292682928,18.841463414634145,11.28048780487805,18.71951219512195,101.64634146341463,0.44321951219512196,0.7820121951219512,0.3688780487804878,22.804878048780488,46.292682926829265,103.1219512195122,0.44201219512195117,0.7435731707317073,0.33746341463414636,22.536585365853657,45.9390243902439
29,0.05,0.0,0.04,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.6578947368421053,5.0394736842105265,0.49340789473684216,0.32894736842105265,0.9078947368421053,0.24648684210526317,0.7368421052631579,1.0,0.30856578947368424,0.7631578947368421,2.3026315789473686,3.0657894736842106,2.3157894736842106,0.34210526315789475,0.27631578947368424,1.2763157894736843,1.3421052631578947,6.381578947368421,3.8289473684210527,1093.842105263158,76,34.0,80.0,250.0,5.914634146341464,8.25609756097561,3.8658536585365852,7.219512195121951,12.536585365853659,17.475609756097562,14.292682926829269,19.475609756097562,103.53658536585365,0.48474390243902443,0.8077926829268294,0.37969512195121946,24.51219512195122,43.91463414634146,92.90243902439025,0.437670731707317,0.7673048780487804,0.32712195121951215,20.817073170731707,40.52439024390244
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,6.527272727272727,14.527272727272727,0.4460363636363636,1.9090909090909092,4.927272727272728,0.3904909090909091,2.4545454545454546,3.2,0.6443636363636364,0.7454545454545455,2.672727272727273,3.418181818181818,2.9454545454545453,0.9818181818181818,0.2,2.036363636363636,2.1272727272727274,17.418181818181818,-0.43636363636363634,1863.581818181818,55,23.0,77.0,207.0,3.9390243902439024,8.634146341463415,4.341463414634147,8.060975609756097,13.878048780487806,20.829268292682926,15.573170731707316,20.134146341463413,104.07317073170732,0.4611829268292683,0.7334999999999999,0.35821951219512194,24.451219512195124,41.84146341463415,104.57317073170732,0.4626585365853659,0.7676219512195122,0.36560975609756097,22.51219512195122,44.28048780487805
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,2.9166666666666665,4.333333333333333,0.6458333333333334,0.0,0.0,0.0,1.0833333333333333,2.0,0.35025,1.1666666666666667,2.4166666666666665,3.5833333333333335,0.5,0.4166666666666667,1.25,0.8333333333333334,1.75,6.916666666666667,-4.666666666666667,1060.6666666666667,12,28.0,82.0,210.0,4.2682926829268295,8.829268292682928,5.719512195121951,7.024390243902439,12.695121951219512,21.74390243902439,15.451219512195122,21.121951219512194,99.09756097560975,0.4421585365853658,0.7815731707317073,0.3276829268292683,20.695121951219512,41.6219512195122,101.34146341463415,0.45663414634146343,0.7665609756097561,0.3590243902439024,21.853658536585368,43.18292682926829
