,PLAYER_NAME,season_x,STL,BLK
135,Joakim Noah,2017,0.6521739130434783,0.8043478260869565
136,Jodie Meeks,2017,0.9444444444444444,0.1111111111111111
137,Joe Ingles,2017,1.170731707317073,0.0975609756097561
138,Joel Anthony,2017,0.10526315789473684,0.3157894736842105
139,John Henson,2017,0.5,1.3448275862068966
140,John Wall,2017,2.0128205128205128,0.6282051282051282
141,Jon Leuer,2017,0.41333333333333333,0.3466666666666667
142,Jonas Jerebko,2017,0.32051282051282054,0.21794871794871795
143,Jonas Valanciunas,2017,0.4625,0.7875
144,Jonathon Simmons,2017,0.6025641025641025,0.32051282051282054
145,Jordan Clarkson,2017,1.0731707317073171,0.0975609756097561
146,Jordan Farmar,2017,1.0,0.0
147,Jordan Hill,2017,0.14285714285714285,0.0
148,Josh Huestis,2017,0.0,1.5
149,Josh McRoberts,2017,0.45454545454545453,0.18181818181818182
150,Josh Richardson,2017,1.1320754716981132,0.7358490566037735
151,Jrue Holiday,2017,1.492537313432836,0.6567164179104478
152,Julius Randle,2017,0.6621621621621622,0.5
153,Justin Harper,2017,0.0,0.0
154,Justise Winslow,2017,1.4444444444444444,0.3333333333333333
155,Karl-Anthony Towns,2017,0.6829268292682927,1.2560975609756098
156,Kawhi Leonard,2017,1.7972972972972974,0.7432432432432432
157,Kelly Olynyk,2017,0.5866666666666667,0.38666666666666666
158,Kelly Oubre Jr.,2017,0.7341772151898734,0.21518987341772153
159,Kemba Walker,2017,1.0759493670886076,0.27848101265822783
160,Kenneth Faried,2017,0.7049180327868853,0.6557377049180327
161,Kent Bazemore,2017,1.2465753424657535,0.7123287671232876
162,Kentavious Caldwell-Pope,2017,1.1710526315789473,0.15789473684210525
163,Kevin Durant,2017,1.064516129032258,1.596774193548387
164,Kevin Love,2017,0.8833333333333333,0.35
165,Kevin Seraphin,2017,0.14285714285714285,0.40816326530612246
166,Khris Middleton,2017,1.4137931034482758,0.2413793103448276
167,Klay Thompson,2017,0.8461538461538461,0.5128205128205128
168,Kosta Koufos,2017,0.5070422535211268,0.676056338028169
169,Kristaps Porzingis,2017,0.7121212121212122,1.9545454545454546
170,Kyle Anderson,2017,0.7083333333333334,0.3611111111111111
171,Kyle Lowry,2017,1.4666666666666666,0.31666666666666665
172,Kyle O'Quinn,2017,0.45569620253164556,1.3164556962025316
173,Kyle Singler,2017,0.21875,0.15625
174,Kyrie Irving,2017,1.1527777777777777,0.3333333333333333
175,LaMarcus Aldridge,2017,0.6388888888888888,1.2222222222222223
176,Lamar Patterson,2017,0.2,0.0
177,Lance Thomas,2017,0.45652173913043476,0.10869565217391304
178,Larry Nance Jr.,2017,1.3015873015873016,0.6190476190476191
179,Lavoy Allen,2017,0.29508196721311475,0.39344262295081966
180,LeBron James,2017,1.2432432432432432,0.5945945945945946
181,Leandro Barbosa,2017,0.4626865671641791,0.11940298507462686
182,Luc Mbah a Moute,2017,1.0125,0.4375
183,Lucas Nogueira,2017,0.9122807017543859,1.5614035087719298
184,Luis Scola,2017,0.3888888888888889,0.1111111111111111
